,col1,col2,col3,col4,ans
8755,1234,13560,91478,10111512,18
8756,1234,13506,91478,10111512,19
8757,1204,13536,91478,10111512,20
8758,1240,13536,91478,10111512,21
8759,1246,13530,91478,10111512,22
8760,1246,13503,91478,10111512,23
8761,1246,13573,91408,10111512,24
8762,1246,13573,914158,1011012,25
8763,1246,13573,914158,1011120,26
8764,1246,13573,914150,1011128,27
8765,1246,13573,914015,1011128,28
8766,1246,13573,901415,1011128,29
8767,1246,13573,9111415,100128,30
8768,1246,13573,9111415,10128,31
8769,1246,13573,111415,910128,32
8770,1246,13573,1101415,910128,33
8771,1246,13073,1151415,910128,34
8772,1234,5678,9101112,1314150,0
8773,1234,5678,9101112,1314015,1
8774,1234,5678,9101112,1301415,2
8775,1234,5678,901112,13101415,3
8776,1234,5678,911012,13101415,4
8777,1234,5608,911712,13101415,5
8778,1234,5068,911712,13101415,6
8779,1234,51168,90712,13101415,7
8780,1234,51168,97012,13101415,8
8781,1234,51168,971412,1310015,9
8782,1234,51168,971412,1301015,10
8783,1234,51168,971412,131015,11
8784,1234,51168,71412,9131015,12
8785,1234,51168,701412,9131015,13
8786,1234,51168,714012,9131015,14
8787,1234,51108,714612,9131015,15
8788,1234,51180,714612,9131015,16
8789,1234,511812,71460,9131015,17
8790,1234,511812,714615,913100,18
8791,1234,511812,714615,913010,19
8792,1234,511812,714015,913610,20
8793,1234,511012,714815,913610,21
8794,1234,511120,714815,913610,22
8795,1234,5111215,71480,913610,23
8796,1234,5111215,71408,913610,24
8797,1234,5111215,70148,913610,25
8798,1234,501215,711148,913610,26
8799,1034,521215,711148,913610,27
8800,1304,521215,711148,913610,28
8801,13124,52015,711148,913610,29
8802,13124,50215,711148,913610,30
8803,1234,5678,9101112,1314150,0
8804,1234,5678,910110,13141512,1
8805,1234,5670,910118,13141512,2
8806,1234,5607,910118,13141512,3
8807,1234,56117,91008,13141512,4
8808,1234,56117,90108,13141512,5
8809,1234,56117,9108,13141512,6
8810,1234,6117,59108,13141512,7
8811,1234,60117,59108,13141512,8
8812,1034,62117,59108,13141512,9
8813,134,62117,59108,13141512,10
8814,6134,2117,59108,13141512,11
8815,6134,20117,59108,13141512,12
8816,6134,29117,50108,13141512,13
8817,6134,29117,514108,1301512,14
8818,6134,29117,514108,131512,15
8819,6134,29117,14108,5131512,16
8820,6134,9117,214108,5131512,17
8821,6134,90117,214108,5131512,18
8822,6134,914117,20108,5131512,19
8823,6134,914117,21008,5131512,20
8824,6134,914117,21080,5131512,21
8825,6134,914110,21087,5131512,22
8826,6134,914011,21087,5131512,23
8827,6134,901411,21087,5131512,24
8828,6134,91411,21087,5131512,25
8829,6134,291411,1087,5131512,26
8830,6134,291411,10087,5131512,27
8831,6134,291411,101387,501512,28
8832,6134,291411,101387,515012,29
8833,6134,291411,101307,515812,30
8834,6134,291411,101370,515812,31
8835,6134,29140,1013711,515812,32
8836,1234,5678,9101112,1314150,0
8837,1234,5678,910110,13141512,1
8838,1234,5670,910118,13141512,2
8839,1234,5607,910118,13141512,3
8840,1234,5067,910118,13141512,4
8841,1034,5267,910118,13141512,5
8842,1304,5267,910118,13141512,6
8843,1364,5207,910118,13141512,7
8844,1364,52117,91008,13141512,8
8845,1364,52117,910158,1314012,9
8846,1364,52117,910158,1301412,10
8847,1364,52117,90158,13101412,11
8848,1364,52117,91508,13101412,12
8849,1364,52117,915148,1310012,13
8850,1364,52117,915148,1310120,14
8851,1364,52117,915140,1310128,15
8852,1364,52117,915014,1310128,16
8853,1364,52117,901514,1310128,17
8854,1364,52117,9101514,130128,18
8855,1364,52117,9101514,131208,19
8856,1364,52117,910014,1312158,20
8857,1234,5678,9101112,1314150,0
8858,1234,5678,910110,13141512,1
8859,1234,5678,910011,13141512,2
8860,1234,5678,901011,13141512,3
8861,1234,5678,91011,13141512,4
8862,1234,5678,1391011,141512,5
8863,1234,5678,1391011,1401512,6
8864,1234,5678,1391011,1415012,7
8865,1234,5678,139011,14151012,8
8866,1234,5678,130911,14151012,9
8867,1234,5078,136911,14151012,10
8868,1234,5708,136911,14151012,11
8869,1234,5780,136911,14151012,12
8870,1234,57811,13690,14151012,13
8871,1234,57811,136912,1415100,14
8872,1234,57811,136912,1415010,15
8873,1234,57811,136012,1415910,16
8874,1234,57011,136812,1415910,17
8875,1234,57110,136812,1415910,18
8876,1230,57114,136812,1415910,19
8877,1203,57114,136812,1415910,20
8878,1023,57114,136812,1415910,21
8879,123,57114,136812,1415910,22
8880,5123,7114,136812,1415910,23
8881,5123,70114,136812,1415910,24
8882,5123,71104,136812,1415910,25
8883,5103,71124,136812,1415910,26
8884,5013,71124,136812,1415910,27
8885,513,71124,136812,1415910,28
8886,1234,5678,9101112,1314150,0
8887,1234,5678,9101112,1314015,1
8888,1234,5678,9101112,1301415,2
8889,1234,5678,901112,13101415,3
8890,1234,5678,911012,13101415,4
8891,1234,5678,9111412,1310015,5
8892,1234,5678,9111412,1301015,6
8893,1234,5678,9111412,131015,7
8894,1234,5678,111412,9131015,8
8895,1234,5678,1101412,9131015,9
8896,1234,5078,1161412,9131015,10
8897,1234,5708,1161412,9131015,11
8898,1234,5780,1161412,9131015,12
8899,1234,57812,116140,9131015,13
8900,1234,57812,1161415,913100,14
8901,1234,57812,1161415,913010,15
8902,1234,57812,1161415,901310,16
8903,1234,57812,1161415,91310,17
8904,1234,57812,61415,1191310,18
8905,1234,7812,561415,1191310,19
8906,1234,70812,561415,1191310,20
8907,1034,72812,561415,1191310,21
8908,134,72812,561415,1191310,22
8909,7134,2812,561415,1191310,23
8910,7134,52812,61415,1191310,24
8911,7134,52812,601415,1191310,25
8912,7134,52812,691415,1101310,26
8913,7134,52812,691415,1113010,27
8914,7134,52812,691415,1113100,28
8915,1234,5678,9101112,1314150,0
8916,1234,5678,910110,13141512,1
8917,1234,5678,910011,13141512,2
8918,1234,5678,901011,13141512,3
8919,1234,5678,9141011,1301512,4
8920,1234,5678,9141011,1315012,5
8921,1234,5678,9141011,1315120,6
8922,1234,5678,914100,13151211,7
8923,1234,5670,914108,13151211,8
8924,1230,5674,914108,13151211,9
8925,1203,5674,914108,13151211,10
8926,1273,5604,914108,13151211,11
8927,1273,5640,914108,13151211,12
8928,1273,5648,914100,13151211,13
8929,1273,5648,914010,13151211,14
8930,1273,5608,914410,13151211,15
8931,1273,5680,914410,13151211,16
8932,1270,5683,914410,13151211,17
8933,1207,5683,914410,13151211,18
8934,1287,5603,914410,13151211,19
8935,1287,5063,914410,13151211,20
8936,1287,563,914410,13151211,21
8937,1287,9563,14410,13151211,22
8938,1287,9563,1314410,151211,23
8939,1287,9563,1314410,1501211,24
8940,1287,9563,130410,15141211,25
8941,1287,9563,134010,15141211,26
8942,1287,9563,134100,15141211,27
8943,1287,9560,134103,15141211,28
8944,1287,9506,134103,15141211,29
8945,1287,9056,134103,15141211,30
8946,1087,9256,134103,15141211,31
8947,187,9256,134103,15141211,32
8948,9187,256,134103,15141211,33
8949,9187,2056,134103,15141211,34
8950,9087,2156,134103,15141211,35
8951,9807,2156,134103,15141211,36
8952,9857,2106,134103,15141211,37
8953,9857,21106,13403,15141211,38
8954,9857,21106,134123,1514011,39
8955,9857,21106,134123,1501411,40
8956,1234,5678,9101112,1314150,0
8957,1234,5678,9101112,1314015,1
8958,1234,5678,910012,13141115,2
8959,1234,5608,910712,13141115,3
8960,1234,5068,910712,13141115,4
8961,1234,51068,90712,13141115,5
8962,1234,51068,97012,13141115,6
8963,1234,51068,97120,13141115,7
8964,1234,51068,971215,1314110,8
8965,1234,51068,971215,1314011,9
8966,1234,51068,971215,1301411,10
8967,1234,51068,971215,131411,11
8968,1234,51068,71215,9131411,12
8969,1234,51068,701215,9131411,13
8970,1234,51068,712015,9131411,14
8971,1234,51008,712615,9131411,15
8972,1204,51038,712615,9131411,16
8973,1024,51038,712615,9131411,17
8974,11024,5038,712615,9131411,18
8975,11024,51238,70615,9131411,19
8976,11024,51238,76015,9131411,20
8977,11024,51238,76150,9131411,21
8978,11024,51230,76158,9131411,22
8979,11024,51203,76158,9131411,23
8980,11004,51223,76158,9131411,24
8981,10104,51223,76158,9131411,25
8982,1104,51223,76158,9131411,26
8983,51104,1223,76158,9131411,27
8984,51104,12023,76158,9131411,28
8985,51104,12203,76158,9131411,29
8986,51104,122153,7608,9131411,30
8987,51104,122153,7068,9131411,31
8988,51104,122153,71368,901411,32
8989,51104,122153,71368,91411,33
8990,51104,122153,1368,791411,34
8991,51104,2153,121368,791411,35
8992,1104,52153,121368,791411,36
8993,1234,5678,9101112,1314150,0
8994,1234,5678,910110,13141512,1
8995,1234,5678,910011,13141512,2
8996,1234,5608,910711,13141512,3
8997,1234,5068,910711,13141512,4
8998,1234,568,910711,13141512,5
8999,1234,9568,10711,13141512,6
9000,1234,9568,1310711,141512,7
9001,1234,9568,1310711,1401512,8
9002,1234,9568,130711,14101512,9
9003,1234,9568,137011,14101512,10
9004,1234,9568,137110,14101512,11
9005,1234,9560,137118,14101512,12
9006,1234,5678,9101112,1314150,0
9007,1234,5678,910110,13141512,1
9008,1234,5670,910118,13141512,2
9009,1234,5607,910118,13141512,3
9010,1204,5637,910118,13141512,4
9011,1240,5637,910118,13141512,5
9012,1247,5630,910118,13141512,6
9013,1247,5603,910118,13141512,7
9014,1247,56113,91008,13141512,8
9015,1247,56113,910158,1314012,9
9016,1247,56113,910158,1301412,10
9017,1247,56113,910158,131412,11
9018,1247,56113,10158,9131412,12
9019,1247,6113,510158,9131412,13
9020,1247,60113,510158,9131412,14
9021,1047,62113,510158,9131412,15
9022,147,62113,510158,9131412,16
9023,6147,2113,510158,9131412,17
9024,6147,52113,10158,9131412,18
9025,6147,52113,100158,9131412,19
9026,6147,50113,102158,9131412,20
9027,6147,5113,102158,9131412,21
9028,147,65113,102158,9131412,22
9029,1047,65113,102158,9131412,23
9030,1547,60113,102158,9131412,24
9031,1547,6113,102158,9131412,25
9032,1547,106113,2158,9131412,26
9033,1547,106113,20158,9131412,27
9034,1547,106113,213158,901412,28
9035,1547,106113,213158,914012,29
9036,1547,106113,213158,914120,30
9037,1234,5678,9101112,1314150,0
9038,1234,5678,9101112,1314015,1
9039,1234,5678,9101112,1301415,2
9040,1234,5678,901112,13101415,3
9041,1234,5078,961112,13101415,4
9042,1234,5708,961112,13101415,5
9043,1234,5780,961112,13101415,6
9044,1234,57812,96110,13101415,7
9045,1234,57812,96011,13101415,8
9046,1234,57812,961411,1310015,9
9047,1234,57812,961411,1301015,10
9048,1234,57812,901411,1361015,11
9049,1234,57812,914011,1361015,12
9050,1234,57812,9141011,136015,13
9051,1234,57812,9141011,136150,14
9052,1234,57812,914100,1361511,15
9053,1234,57812,914010,1361511,16
9054,1234,57812,901410,1361511,17
9055,1234,57812,91410,1361511,18
9056,1234,7812,591410,1361511,19
9057,1234,70812,591410,1361511,20
9058,1234,5678,9101112,1314150,0
9059,1234,5678,910110,13141512,1
9060,1234,5678,910011,13141512,2
9061,1234,5678,9101511,1314012,3
9062,1234,5678,9101511,1314120,4
9063,1234,5678,910150,13141211,5
9064,1234,5678,910015,13141211,6
9065,1234,5608,910715,13141211,7
9066,1234,5680,910715,13141211,8
9067,1234,56815,91070,13141211,9
9068,1234,56815,910711,1314120,10
9069,1234,56815,910711,1314012,11
9070,1234,56815,910011,1314712,12
9071,1234,56815,901011,1314712,13
9072,1234,56815,9141011,130712,14
9073,1234,56815,9141011,13712,15
9074,1234,56815,141011,913712,16
9075,1234,6815,5141011,913712,17
9076,234,16815,5141011,913712,18
9077,2034,16815,5141011,913712,19
9078,2634,10815,5141011,913712,20
9079,2634,1815,5141011,913712,21
9080,2634,51815,141011,913712,22
9081,2634,51815,1401011,913712,23
9082,2634,50815,1411011,913712,24
9083,2634,58015,1411011,913712,25
9084,2634,58150,1411011,913712,26
9085,2630,58154,1411011,913712,27
9086,2603,58154,1411011,913712,28
9087,26153,5804,1411011,913712,29
9088,26153,58104,141011,913712,30
9089,26153,58104,141711,913012,31
9090,26153,58104,141711,901312,32
9091,1234,5678,9101112,1314150,0
9092,1234,5678,9101112,1314015,1
9093,1234,5678,9101112,1301415,2
9094,1234,5678,901112,13101415,3
9095,1234,5678,91112,13101415,4
9096,1234,678,591112,13101415,5
9097,234,1678,591112,13101415,6
9098,2034,1678,591112,13101415,7
9099,2304,1678,591112,13101415,8
9100,2374,1608,591112,13101415,9
9101,2374,1680,591112,13101415,10
9102,2370,1684,591112,13101415,11
9103,2307,1684,591112,13101415,12
9104,2387,1604,591112,13101415,13
9105,2387,1064,591112,13101415,14
9106,2387,164,591112,13101415,15
9107,387,2164,591112,13101415,16
9108,3087,2164,591112,13101415,17
9109,3187,2064,591112,13101415,18
9110,1234,5678,9101112,1314150,0
9111,1234,5678,910110,13141512,1
9112,1234,5678,910011,13141512,2
9113,1234,5608,910711,13141512,3
9114,1234,5068,910711,13141512,4
9115,1034,5268,910711,13141512,5
9116,1304,5268,910711,13141512,6
9117,1364,5208,910711,13141512,7
9118,1364,5278,910011,13141512,8
9119,1364,5278,901011,13141512,9
9120,1364,5278,91011,13141512,10
9121,1364,278,591011,13141512,11
9122,364,1278,591011,13141512,12
9123,3064,1278,591011,13141512,13
9124,3264,1078,591011,13141512,14
9125,3264,1708,591011,13141512,15
9126,3264,1780,591011,13141512,16
9127,3260,1784,591011,13141512,17
9128,3206,1784,591011,13141512,18
9129,3026,1784,591011,13141512,19
9130,3726,1084,591011,13141512,20
9131,3726,184,591011,13141512,21
9132,3726,5184,91011,13141512,22
9133,3726,5184,901011,13141512,23
9134,3726,5184,9141011,1301512,24
9135,3726,5184,9141011,1315012,25
9136,3726,5184,9141011,1315120,26
9137,3726,5184,914100,13151211,27
9138,3726,5180,914104,13151211,28
9139,3726,5108,914104,13151211,29
9140,3726,51108,91404,13151211,30
9141,3726,51108,914124,1315011,31
9142,3726,51108,914124,1315110,32
9143,3726,51108,914120,1315114,33
9144,3726,51100,914128,1315114,34
9145,3720,51106,914128,1315114,35
9146,3702,51106,914128,1315114,36
9147,1234,5678,9101112,1314150,0
9148,1234,5678,910110,13141512,1
9149,1234,5670,910118,13141512,2
9150,1230,5674,910118,13141512,3
9151,1203,5674,910118,13141512,4
9152,1273,5604,910118,13141512,5
9153,1273,5064,910118,13141512,6
9154,1273,564,910118,13141512,7
9155,1273,9564,10118,13141512,8
9156,1273,9564,100118,13141512,9
9157,1273,9564,101108,13141512,10
9158,1273,9504,101168,13141512,11
9159,1273,9540,101168,13141512,12
9160,1273,9548,101160,13141512,13
9161,1273,9548,101106,13141512,14
9162,1273,9548,100116,13141512,15
9163,1273,9048,105116,13141512,16
9164,1073,9248,105116,13141512,17
9165,173,9248,105116,13141512,18
9166,9173,248,105116,13141512,19
9167,9173,2048,105116,13141512,20
9168,9173,2408,105116,13141512,21
9169,9173,24118,10506,13141512,22
9170,9173,24118,10056,13141512,23
9171,9173,24118,1056,13141512,24
9172,9173,4118,21056,13141512,25
9173,9173,40118,21056,13141512,26
9174,1234,5678,9101112,1314150,0
9175,1234,5678,9101112,1314015,1
9176,1234,5678,9101112,1301415,2
9177,1234,5678,901112,13101415,3
9178,1234,5078,961112,13101415,4
9179,1234,578,961112,13101415,5
9180,234,1578,961112,13101415,6
9181,2034,1578,961112,13101415,7
9182,2534,1078,961112,13101415,8
9183,2534,1708,961112,13101415,9
9184,2534,1780,961112,13101415,10
9185,2530,1784,961112,13101415,11
9186,2503,1784,961112,13101415,12
9187,2053,1784,961112,13101415,13
9188,253,1784,961112,13101415,14
9189,1253,784,961112,13101415,15
9190,1253,9784,61112,13101415,16
9191,1253,9784,1361112,101415,17
9192,1253,9784,1361112,1001415,18
9193,1253,9784,1361112,1014015,19
9194,1253,9784,136012,10141115,20
9195,1253,9704,136812,10141115,21
9196,1253,9740,136812,10141115,22
9197,1253,97412,13680,10141115,23
9198,1253,97412,13608,10141115,24
9199,1253,97012,13648,10141115,25
9200,1253,90712,13648,10141115,26
9201,1253,96712,13048,10141115,27
9202,1253,96712,13408,10141115,28
9203,1253,96012,13478,10141115,29
9204,1253,96120,13478,10141115,30
9205,1234,5678,9101112,1314150,0
9206,1234,5678,910110,13141512,1
9207,1234,5670,910118,13141512,2
9208,1234,5607,910118,13141512,3
9209,1234,5067,910118,13141512,4
9210,1234,51067,90118,13141512,5
9211,1234,51067,9118,13141512,6
9212,1234,1067,59118,13141512,7
9213,1234,10067,59118,13141512,8
9214,1234,10607,59118,13141512,9
9215,1204,10637,59118,13141512,10
9216,1024,10637,59118,13141512,11
9217,124,10637,59118,13141512,12
9218,10124,637,59118,13141512,13
9219,10124,5637,9118,13141512,14
9220,10124,5637,90118,13141512,15
9221,10124,5037,96118,13141512,16
9222,10124,537,96118,13141512,17
9223,10124,9537,6118,13141512,18
9224,10124,9537,60118,13141512,19
9225,10124,9537,61108,13141512,20
9226,10124,9507,61138,13141512,21
9227,10124,9057,61138,13141512,22
9228,10124,91157,6038,13141512,23
9229,10124,91157,61438,1301512,24
9230,10124,91157,61438,1315012,25
9231,10124,91157,61408,1315312,26
9232,10124,91157,60148,1315312,27
9233,10124,91157,6148,1315312,28
9234,10124,91157,136148,15312,29
9235,10124,91157,136148,150312,30
9236,10124,91157,136148,153012,31
9237,10124,91157,13608,1531412,32
9238,1234,5678,9101112,1314150,0
9239,1234,5678,910110,13141512,1
9240,1234,5678,910011,13141512,2
9241,1234,5608,910711,13141512,3
9242,1204,5638,910711,13141512,4
9243,1024,5638,910711,13141512,5
9244,124,5638,910711,13141512,6
9245,5124,638,910711,13141512,7
9246,5124,9638,10711,13141512,8
9247,5124,9638,100711,13141512,9
9248,5124,9638,107011,13141512,10
9249,5124,9638,107110,13141512,11
9250,5124,9630,107118,13141512,12
9251,5124,9603,107118,13141512,13
9252,5124,9063,107118,13141512,14
9253,5124,9763,100118,13141512,15
9254,5124,9763,101108,13141512,16
9255,5124,9703,101168,13141512,17
9256,5124,9073,101168,13141512,18
9257,5024,9173,101168,13141512,19
9258,524,9173,101168,13141512,20
9259,9524,173,101168,13141512,21
9260,9524,1073,101168,13141512,22
9261,9024,1573,101168,13141512,23
9262,9204,1573,101168,13141512,24
9263,9274,1503,101168,13141512,25
9264,9274,1563,101108,13141512,26
9265,9274,1563,101180,13141512,27
9266,9274,1563,1011812,1314150,28
9267,1234,5678,9101112,1314150,0
9268,1234,5678,910110,13141512,1
9269,1234,5678,910011,13141512,2
9270,1234,5608,910711,13141512,3
9271,1234,5068,910711,13141512,4
9272,1034,5268,910711,13141512,5
9273,1304,5268,910711,13141512,6
9274,1364,5208,910711,13141512,7
9275,1364,5278,910011,13141512,8
9276,1364,5278,9101511,1314012,9
9277,1364,5278,9101511,1301412,10
9278,1364,5278,901511,13101412,11
9279,1364,5078,921511,13101412,12
9280,1064,5378,921511,13101412,13
9281,164,5378,921511,13101412,14
9282,5164,378,921511,13101412,15
9283,5164,9378,21511,13101412,16
9284,5164,9378,201511,13101412,17
9285,5164,9078,231511,13101412,18
9286,5064,9178,231511,13101412,19
9287,564,9178,231511,13101412,20
9288,9564,178,231511,13101412,21
9289,9564,2178,31511,13101412,22
9290,9564,2178,301511,13101412,23
9291,9564,2078,311511,13101412,24
9292,1234,5678,9101112,1314150,0
9293,1234,5678,910110,13141512,1
9294,1234,5670,910118,13141512,2
9295,1230,5674,910118,13141512,3
9296,1203,5674,910118,13141512,4
9297,1273,5604,910118,13141512,5
9298,1273,5064,910118,13141512,6
9299,1273,51064,90118,13141512,7
9300,1273,51064,91108,13141512,8
9301,1273,51064,91180,13141512,9
9302,1273,51060,91184,13141512,10
9303,1273,51006,91184,13141512,11
9304,1273,50106,91184,13141512,12
9305,1273,5106,91184,13141512,13
9306,1273,95106,1184,13141512,14
9307,1273,95106,11084,13141512,15
9308,1273,95106,111484,1301512,16
9309,1273,95106,111484,131512,17
9310,1273,95106,1484,11131512,18
9311,1273,5106,91484,11131512,19
9312,1273,50106,91484,11131512,20
9313,1273,51006,91484,11131512,21
9314,1273,51086,91404,11131512,22
9315,1273,51086,90144,11131512,23
9316,1273,51086,9144,11131512,24
9317,1273,1086,59144,11131512,25
9318,273,11086,59144,11131512,26
9319,2073,11086,59144,11131512,27
9320,2703,11086,59144,11131512,28
9321,2730,11086,59144,11131512,29
9322,2736,11080,59144,11131512,30
9323,2736,11084,59140,11131512,31
9324,2736,11084,59014,11131512,32
9325,1234,5678,9101112,1314150,0
9326,1234,5678,910110,13141512,1
