,col1,ans
8615,1740562111083129141315,27
8616,1741156201083129141315,28
8617,1741156212108309141315,29
8618,1741156212108315914130,30
8619,1234567891011121314150,0
8620,1234567891011121314015,1
8621,1234567891011121301415,2
8622,1234567890111213101415,3
8623,1234567891101213101415,4
8624,1234560891171213101415,5
8625,1204563891171213101415,6
8626,1240563891171213101415,7
8627,1248563091171213101415,8
8628,1248563129117013101415,9
8629,1248563129110713101415,10
8630,1248563129011713101415,11
8631,1248563120911713101415,12
8632,1248063125911713101415,13
8633,248163125911713101415,14
8634,2048163125911713101415,15
8635,2648103125911713101415,16
8636,2648130125911713101415,17
8637,2648131112590713101415,18
8638,2648131112591471310015,19
8639,2648131112591471310150,20
8640,2648131112591401310157,21
8641,2648131105914121310157,22
8642,2648130115914121310157,23
8643,2648131411590121310157,24
8644,2648131411509121310157,25
8645,2648101411539121310157,26
8646,2648114011539121310157,27
8647,2608114411539121310157,28
8648,2680114411539121310157,29
8649,2681111440539121310157,30
8650,2681111441253901310157,31
8651,2681111441253091310157,32
8652,2681111401253491310157,33
8653,2681111412053491310157,34
8654,1234567891011121314150,0
8655,1234567891011121314015,1
8656,1234567891001213141115,2
8657,1234560891071213141115,3
8658,1234568091071213141115,4
8659,1234568129107013141115,5
8660,1234568129100713141115,6
8661,1234568129010713141115,7
8662,1234508129610713141115,8
8663,1034528129610713141115,9
8664,1304528129610713141115,10
8665,1384520129610713141115,11
8666,1384521209610713141115,12
8667,1384521279610013141115,13
8668,1384521279601013141115,14
8669,1384521279611101314015,15
8670,1384521279611101314150,16
8671,1384521279611013141510,17
8672,1384521209611713141510,18
8673,1384520129611713141510,19
8674,1384502129611713141510,20
8675,1384562129011713141510,21
8676,1384562129110713141510,22
8677,1384560129112713141510,23
8678,1304568129112713141510,24
8679,1034568129112713141510,25
8680,1634508129112713141510,26
8681,1634058129112713141510,27
8682,1634958120112713141510,28
8683,1234567891011121314150,0
8684,1234567891011121314015,1
8685,1234567891011121301415,2
8686,1234567891011120131415,3
8687,1234567801011129131415,4
8688,1234067851011129131415,5
8689,1234607851011129131415,6
8690,1234610785011129131415,7
8691,1234610780511129131415,8
8692,1234010786511129131415,9
8693,1234100786511129131415,10
8694,1034102786511129131415,11
8695,1304102786511129131415,12
8696,1374102086511129131415,13
8697,1374102806511129131415,14
8698,1374102812651109131415,15
8699,1374102812651115913140,16
8700,1374102812651115913014,17
8701,1374102812651115901314,18
8702,1374102812601115951314,19
8703,1374102812611015951314,20
8704,1374102812611150951314,21
8705,1374102812611151495130,22
8706,1234567891011121314150,0
8707,1234567891011013141512,1
8708,1234567091011813141512,2
8709,1230567491011813141512,3
8710,1203567491011813141512,4
8711,1023567491011813141512,5
8712,1623507491011813141512,6
8713,1623057491011813141512,7
8714,1623957401011813141512,8
8715,1623957413101180141512,9
8716,1623957413101181401512,10
8717,1623957413011814101512,11
8718,1623907413511814101512,12
8719,1023967413511814101512,13
8720,123967413511814101512,14
8721,9123067413511814101512,15
8722,9123607413511814101512,16
8723,9023617413511814101512,17
8724,9203617413511814101512,18
8725,9273610413511814101512,19
8726,9273611141350814101512,20
8727,9273611141305814101512,21
8728,9273611140135814101512,22
8729,9273011146135814101512,23
8730,9273101146135814101512,24
8731,9273111046135814101512,25
8732,9273111546130814101512,26
8733,9273111546131581410012,27
8734,9273111546131581401012,28
8735,9273111546015814131012,29
8736,9273111546150814131012,30
8737,9273111546158014131012,31
8738,9273111546158121413100,32
8739,9273111546158121413010,33
8740,9273111546158121401310,34
8741,9273111546158120141310,35
8742,9273111540158126141310,36
8743,9273011541158126141310,37
8744,9273110541158126141310,38
8745,1234567891011121314150,0
8746,1234567891011121314015,1
8747,1234567891011121301415,2
8748,1234567891011120131415,3
8749,1234567801011129131415,4
8750,1234567810011129131415,5
8751,1234567810110129131415,6
8752,1234560810117129131415,7
8753,1234506810117129131415,8
8754,1234511681007129131415,9
8755,1234511680107129131415,10
8756,1234011685107129131415,11
8757,1234110685107129131415,12
8758,1034112685107129131415,13
8759,1304112685107129131415,14
8760,1364112085107129131415,15
8761,1364112785100129131415,16
8762,1364112785101209131415,17
8763,1364112705101289131415,18
8764,1234567891011121314150,0
8765,1234567891011013141512,1
8766,1234567091011813141512,2
8767,1234560791011813141512,3
8768,1234561179100813141512,4
8769,1234561179101581314012,5
8770,1234561179101581301412,6
8771,1234561179015813101412,7
8772,1234501179615813101412,8
8773,1034521179615813101412,9
8774,1304521179615813101412,10
8775,1311452079615813101412,11
8776,1311450279615813101412,12
8777,1311405279615813101412,13
8778,311415279615813101412,14
8779,3011415279615813101412,15
8780,3511410279615813101412,16
8781,3511416279015813101412,17
8782,3511416279101581301412,18
8783,3511416279101580131412,19
8784,3511416270101589131412,20
8785,3511406271101589131412,21
8786,3511460271101589131412,22
8787,3511461027101589131412,23
8788,3511461027113158901412,24
8789,3511461027113158914012,25
8790,3511461027113089141512,26
8791,3511461007113289141512,27
8792,3511461070113289141512,28
8793,3511461078113209141512,29
8794,3511461078113029141512,30
8795,3511461008113729141512,31
8796,3504610118113729141512,32
8797,3054610118113729141512,33
8798,354610118113729141512,34
8799,1234567891011121314150,0
8800,1234567891011013141512,1
8801,1234567891001113141512,2
8802,1234560891071113141512,3
8803,1234568091071113141512,4
8804,1234568119107013141512,5
8805,1234568119100713141512,6
8806,1234560119108713141512,7
8807,1234506119108713141512,8
8808,1034526119108713141512,9
8809,1304526119108713141512,10
8810,1340526119108713141512,11
8811,1341152609108713141512,12
8812,1341152679108013141512,13
8813,1341152679108121314150,14
8814,1341152679108121314015,15
8815,1341152679100121314815,16
8816,1341152079106121314815,17
8817,1341150279106121314815,18
8818,1341151027906121314815,19
8819,1341151027914612130815,20
8820,1341151027914612138015,21
8821,1341151027914012138615,22
8822,1341151007914212138615,23
8823,1301151047914212138615,24
8824,1031151047914212138615,25
8825,131151047914212138615,26
8826,5131101047914212138615,27
8827,5131191047014212138615,28
8828,5131191047140212138615,29
8829,5131190471410212138615,30
8830,5131194071410212138615,31
8831,5131194701410212138615,32
8832,5130947111410212138615,33
8833,5103947111410212138615,34
8834,1234567891011121314150,0
8835,1234567891011013141512,1
8836,1234567091011813141512,2
8837,1234560791011813141512,3
8838,1204563791011813141512,4
8839,1240563791011813141512,5
8840,1247563091011813141512,6
8841,1247560391011813141512,7
8842,1247561139100813141512,8
8843,1247561139010813141512,9
8844,1247561139141081301512,10
8845,1247561139141080131512,11
8846,1247561130141089131512,12
8847,1247561131401089131512,13
8848,1247561131410089131512,14
8849,1247561131410809131512,15
8850,1247561131410812913150,16
8851,1247561131410812913015,17
8852,1247561131410812901315,18
8853,1247561131408129101315,19
8854,1247501131468129101315,20
8855,1047521131468129101315,21
8856,1407521131468129101315,22
8857,1411752031468129101315,23
8858,1411752301468129101315,24
8859,1411752312146809101315,25
8860,1411752312146089101315,26
8861,1411752312146138910015,27
8862,1411752312146138901015,28
8863,1411752312146138091015,29
8864,1411752312061381491015,30
8865,1411752312601381491015,31
8866,1411752312613081491015,32
8867,1411752312613108149015,33
8868,1411752312613108140915,34
8869,1234567891011121314150,0
8870,1234567891011121314015,1
8871,1234567891011121301415,2
8872,1234567891011120131415,3
8873,1234567801011129131415,4
8874,1234567810011129131415,5
8875,1234567810110129131415,6
8876,1234560810117129131415,7
8877,1234568010117129131415,8
8878,1234568121011709131415,9
8879,1234568121011079131415,10
8880,1234568121011147913015,11
8881,1234568121011147913150,12
8882,1234568121011140913157,13
8883,1234568010111412913157,14
8884,1230568410111412913157,15
8885,1203568410111412913157,16
8886,1283560410111412913157,17
8887,1283506410111412913157,18
8888,1283056410111412913157,19
8889,283156410111412913157,20
8890,2083156410111412913157,21
8891,2803156410111412913157,22
8892,2863150410111412913157,23
8893,2863154010111412913157,24
8894,2860154310111412913157,25
8895,2806154310111412913157,26
8896,2846150310111412913157,27
8897,2846105310111412913157,28
8898,2046185310111412913157,29
8899,246185310111412913157,30
8900,1234567891011121314150,0
8901,1234567891011013141512,1
8902,1234567891001113141512,2
8903,1234560891071113141512,3
8904,1234568091071113141512,4
8905,1234568119107013141512,5
8906,1234568119100713141512,6
8907,1234560119108713141512,7
8908,1234506119108713141512,8
8909,1034526119108713141512,9
8910,134526119108713141512,10
8911,5134026119108713141512,11
8912,5134206119108713141512,12
8913,5034216119108713141512,13
8914,5304216119108713141512,14
8915,5340216119108713141512,15
8916,5341121609108713141512,16
8917,5341121069108713141512,17
8918,5341120169108713141512,18
8919,1234567891011121314150,0
8920,1234567891011013141512,1
8921,1234567091011813141512,2
8922,1234560791011813141512,3
8923,1234561179100813141512,4
8924,1234561179101581314012,5
8925,1234561179101581301412,6
8926,1234561179101580131412,7
8927,1234561170101589131412,8
8928,1234561171001589131412,9
8929,1234561171015089131412,10
8930,1234560710151189131412,11
8931,1204563710151189131412,12
8932,1024563710151189131412,13
8933,124563710151189131412,14
8934,5124063710151189131412,15
8935,5124603710151189131412,16
8936,5124630710151189131412,17
8937,5104632710151189131412,18
8938,5140632710151189131412,19
8939,5147632010151189131412,20
8940,1234567891011121314150,0
8941,1234567891011121314015,1
8942,1234567891001213141115,2
8943,1234567890101213141115,3
8944,1234567809101213141115,4
8945,1234067859101213141115,5
8946,234167859101213141115,6
8947,2034167859101213141115,7
8948,2634107859101213141115,8
8949,2634017859101213141115,9
8950,2634517809101213141115,10
8951,2634517890101213141115,11
8952,2634507891101213141115,12
8953,2634057891101213141115,13
8954,634257891101213141115,14
8955,6034257891101213141115,15
8956,6304257891101213141115,16
8957,6340257891101213141115,17
8958,6348257091101213141115,18
8959,6348250791101213141115,19
8960,6348205791101213141115,20
8961,6348025791101213141115,21
8962,348625791101213141115,22
8963,3048625791101213141115,23
8964,3248605791101213141115,24
8965,3248615790101213141115,25
8966,3248615791410121301115,26
8967,3248615791410121311015,27
8968,3248615791401213111015,28
8969,3248615791412013111015,29
8970,3248615091412713111015,30
8971,1234567891011121314150,0
8972,1234567891011013141512,1
8973,1234567091011813141512,2
8974,1230567491011813141512,3
8975,1203567491011813141512,4
8976,1023567491011813141512,5
8977,123567491011813141512,6
8978,5123067491011813141512,7
8979,5123967401011813141512,8
8980,5123967410011813141512,9
8981,5123907410611813141512,10
8982,5023917410611813141512,11
8983,5203917410611813141512,12
8984,5273910410611813141512,13
8985,5273901410611813141512,14
8986,5273961410011813141512,15
8987,5273961410141181301512,16
8988,5273961410141180131512,17
8989,5273961401411810131512,18
8990,5273961414011810131512,19
8991,5273961414110810131512,20
8992,1234567891011121314150,0
8993,1234567891011013141512,1
8994,1234567891001113141512,2
8995,1234567890101113141512,3
8996,1234567891410111301512,4
8997,1234567891410111315012,5
8998,1234567891410111315120,6
8999,1234567891410013151211,7
9000,1234567891401013151211,8
9001,1234567890141013151211,9
9002,1234507896141013151211,10
9003,1034527896141013151211,11
9004,1304527896141013151211,12
9005,1340527896141013151211,13
9006,1348527096141013151211,14
9007,1348520796141013151211,15
9008,1348521479601013151211,16
9009,1348521479061013151211,17
9010,1348501479261013151211,18
9011,1234567891011121314150,0
9012,1234567891011013141512,1
9013,1234567891001113141512,2
9014,1234560891071113141512,3
9015,1234506891071113141512,4
9016,1034526891071113141512,5
9017,134526891071113141512,6
9018,5134026891071113141512,7
9019,5134926801071113141512,8
9020,5134926810071113141512,9
9021,5134926810701113141512,10
9022,5134920810761113141512,11
9023,5104923810761113141512,12
9024,5014923810761113141512,13
9025,514923810761113141512,14
9026,9514023810761113141512,15
9027,9514102380761113141512,16
9028,9514102381376110141512,17
9029,9514102381376111401512,18
9030,9514102381306111471512,19
9031,9514102381360111471512,20
9032,9514102381361511147012,21
9033,9514102381361511147120,22
9034,9514102381361501471211,23
9035,9514102381360151471211,24
9036,9514102081363151471211,25
9037,9514102801363151471211,26
9038,9510102841363151471211,27
9039,9501102841363151471211,28
9040,9051102841363151471211,29
9041,9251100841363151471211,30
9042,9251108041363151471211,31
9043,9251108401363151471211,32
9044,1234567891011121314150,0
9045,1234567891011013141512,1
9046,1234567091011813141512,2
9047,1230567491011813141512,3
9048,1203567491011813141512,4
9049,1023567491011813141512,5
9050,123567491011813141512,6
9051,5123067491011813141512,7
9052,5123967401011813141512,8
9053,5123967410011813141512,9
9054,5123967410110813141512,10
9055,5123967410118013141512,11
9056,5123967010118413141512,12
9057,5123960710118413141512,13
9058,5123968710110413141512,14
9059,5123968710011413141512,15
9060,5123908710611413141512,16
9061,5123980710611413141512,17
9062,5123981171060413141512,18
9063,5123981171061541314012,19
9064,5123981171061541301412,20
9065,5123981171001541361412,21
9066,5123981170101541361412,22
9067,5123081179101541361412,23
9068,5123801179101541361412,24
9069,5023811179101541361412,25
9070,523811179101541361412,26
9071,1234567891011121314150,0
9072,1234567891011013141512,1
9073,1234567091011813141512,2
9074,1230567491011813141512,3
9075,1203567491011813141512,4
9076,1023567491011813141512,5
9077,1623507491011813141512,6
9078,1623570491011813141512,7
9079,1623571149100813141512,8
9080,1623571149108013141512,9
9081,1623571109108413141512,10
9082,1623570119108413141512,11
9083,1603572119108413141512,12
