col1,ans
851602347,26
851620347,27
851627340,28
123456780,0
123450786,1
120453786,2
102453786,3
12453786,4
412053786,5
412753086,6
412753806,7
412703856,8
412730856,9
410732856,10
401732856,11
41732856,12
741032856,13
741832056,14
741832506,15
741802536,16
741820536,17
740821536,18
704821536,19
724801536,20
724810536,21
724816530,22
724816503,23
724806513,24
123456780,0
123456708,1
123456078,2
123056478,3
23156478,4
203156478,5
253106478,6
253160478,7
250163478,8
205163478,9
265103478,10
265173408,11
265173480,12
265170483,13
260175483,14
206175483,15
276105483,16
276015483,17
276415083,18
276415803,19
276415830,20
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123576408,5
123576480,6
123570486,7
120573486,8
102573486,9
12573486,10
512073486,11
512703486,12
512730486,13
512736480,14
512736408,15
512706438,16
502716438,17
520716438,18
526710438,19
526701438,20
526731408,21
526731048,22
123456780,0
123456708,1
123406758,2
123046758,3
23146758,4
203146758,5
243106758,6
243160758,7
240163758,8
204163758,9
264103758,10
264153708,11
264153780,12
264150783,13
264105783,14
264185703,15
264185073,16
264085173,17
64285173,18
604285173,19
640285173,20
645280173,21
645208173,22
645278103,23
645278013,24
645078213,25
645708213,26
123456780,0
123450786,1
123405786,2
103425786,3
13425786,4
413025786,5
413725086,6
413725806,7
413725860,8
413720865,9
413702865,10
413072865,11
413872065,12
413872605,13
413872650,14
413870652,15
410873652,16
401873652,17
471803652,18
471083652,19
471683052,20
471683502,21
471683520,22
471680523,23
470681523,24
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
103526478,5
130526478,6
136520478,7
136502478,8
106532478,9
16532478,10
516032478,11
516302478,12
516320478,13
510326478,14
501326478,15
521306478,16
521376408,17
521376048,18
521076348,19
521706348,20
521760348,21
521768340,22
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123560478,5
123568470,6
123568407,7
123568047,8
123068547,9
23168547,10
203168547,11
263108547,12
263180547,13
263187540,14
263187504,15
263107584,16
263017584,17
263517084,18
263517804,19
263507814,20
263570814,21
263574810,22
263574801,23
263504871,24
263054871,25
63254871,26
123456780,0
123456708,1
123406758,2
103426758,3
13426758,4
413026758,5
413206758,6
403216758,7
430216758,8
436210758,9
436218750,10
436218705,11
436218075,12
436018275,13
436108275,14
436180275,15
436185270,16
436185207,17
436105287,18
406135287,19
46135287,20
146035287,21
146235087,22
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
103526478,5
13526478,6
513026478,7
513206478,8
513276408,9
513276480,10
513270486,11
510273486,12
501273486,13
571203486,14
571230486,15
571236480,16
571236408,17
571206438,18
571260438,19
570261438,20
507261438,21
57261438,22
257061438,23
257601438,24
257610438,25
250617438,26
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123560478,5
123568470,6
123568407,7
123508467,8
123580467,9
120583467,10
102583467,11
182503467,12
182530467,13
182537460,14
182537406,15
182507436,16
102587436,17
120587436,18
127580436,19
127508436,20
123456780,0
123456708,1
123406758,2
103426758,3
13426758,4
413026758,5
413206758,6
413260758,7
410263758,8
401263758,9
461203758,10
461230758,11
461238750,12
461238705,13
461208735,14
461280735,15
460281735,16
406281735,17
486201735,18
486210735,19
486215730,20
486215703,21
486205713,22
486025713,23
486725013,24
123456780,0
123450786,1
123405786,2
123485706,3
123485076,4
123085476,5
123805476,6
123850476,7
123856470,8
123856407,9
123806457,10
123860457,11
120863457,12
102863457,13
12863457,14
812063457,15
812603457,16
812630457,17
812637450,18
812637405,19
812607435,20
802617435,21
820617435,22
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152483706,5
152483760,6
152480763,7
152408763,8
102458763,9
12458763,10
412058763,11
412758063,12
412758603,13
412708653,14
412078653,15
412678053,16
123456780,0
123456708,1
123406758,2
103426758,3
130426758,4
136420758,5
136428750,6
136428705,7
136428075,8
136028475,9
136208475,10
136280475,11
136285470,12
136285407,13
136205487,14
106235487,15
160235487,16
165230487,17
165203487,18
123456780,0
123450786,1
123405786,2
123485706,3
123485076,4
123085476,5
123805476,6
103825476,7
13825476,8
813025476,9
813425076,10
813425706,11
813425760,12
813420765,13
813402765,14
803412765,15
830412765,16
832410765,17
832401765,18
832041765,19
32841765,20
302841765,21
342801765,22
342861705,23
342861075,24
342061875,25
342601875,26
123456780,0
123450786,1
120453786,2
102453786,3
12453786,4
412053786,5
412503786,6
412530786,7
410532786,8
401532786,9
431502786,10
431582706,11
431582076,12
431082576,13
431802576,14
431872506,15
431872560,16
431870562,17
431807562,18
401837562,19
41837562,20
841037562,21
841307562,22
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123560478,5
120563478,6
102563478,7
162503478,8
162053478,9
62153478,10
602153478,11
652103478,12
652173408,13
652173480,14
652170483,15
652107483,16
652017483,17
652417083,18
652417803,19
652417830,20
652410837,21
652401837,22
123456780,0
123450786,1
123405786,2
123045786,3
23145786,4
203145786,5
243105786,6
243015786,7
243715086,8
243715806,9
243715860,10
243710865,11
243701865,12
203741865,13
230741865,14
231740865,15
231704865,16
231764805,17
231764085,18
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123576408,5
123576048,6
123076548,7
23176548,8
203176548,9
273106548,10
273160548,11
273168540,12
273168504,13
273108564,14
273180564,15
270183564,16
207183564,17
287103564,18
287013564,19
287513064,20
287513604,21
287503614,22
287530614,23
287534610,24
287534601,25
287534061,26
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152043786,5
152743086,6
152743806,7
152703846,8
152730846,9
152736840,10
152736804,11
152736084,12
152036784,13
152306784,14
102356784,15
12356784,16
312056784,17
312506784,18
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123576408,5
123576480,6
123570486,7
120573486,8
102573486,9
12573486,10
512073486,11
512473086,12
512473806,13
512473860,14
512470863,15
512407863,16
512047863,17
512847063,18
512847603,19
512847630,20
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
103526478,5
13526478,6
513026478,7
513426078,8
513426708,9
513406728,10
503416728,11
53416728,12
453016728,13
453716028,14
453716208,15
453706218,16
453760218,17
453768210,18
453768201,19
453708261,20
453078261,21
53478261,22
123456780,0
123450786,1
123405786,2
123485706,3
123485760,4
123480765,5
123408765,6
103428765,7
13428765,8
413028765,9
413208765,10
403218765,11
430218765,12
438210765,13
438201765,14
408231765,15
48231765,16
248031765,17
248731065,18
248731605,19
248701635,20
248071635,21
48271635,22
408271635,23
478201635,24
123456780,0
123450786,1
123405786,2
103425786,3
130425786,4
135420786,5
135402786,6
135482706,7
135482760,8
135480762,9
135408762,10
135048762,11
135748062,12
135748602,13
135748620,14
135740628,15
135704628,16
135724608,17
135724068,18
123456780,0
123450786,1
123405786,2
123485706,3
123485760,4
123480765,5
120483765,6
102483765,7
12483765,8
412083765,9
412803765,10
412863705,11
412863750,12
412860753,13
410862753,14
401862753,15
461802753,16
123456780,0
123456708,1
123406758,2
123046758,3
23146758,4
203146758,5
230146758,6
236140758,7
236104758,8
236014758,9
36214758,10
306214758,11
360214758,12
364210758,13
364218750,14
364218705,15
364208715,16
304268715,17
340268715,18
348260715,19
348265710,20
348265701,21
348205761,22
123456780,0
123450786,1
123405786,2
123045786,3
123745086,4
123745806,5
123705846,6
103725846,7
130725846,8
135720846,9
135726840,10
135726804,11
135706824,12
135760824,13
130765824,14
103765824,15
163705824,16
163075824,17
63175824,18
603175824,19
630175824,20
635170824,21
635174820,22
635174802,23
635104872,24
635014872,25
35614872,26
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152043786,5
152743086,6
152743806,7
152703846,8
152073846,9
52173846,10
502173846,11
572103846,12
572130846,13
570132846,14
507132846,15
57132846,16
157032846,17
157302846,18
107352846,19
17352846,20
317052846,21
317852046,22
317852406,23
317802456,24
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152430786,5
152436780,6
152436708,7
152406738,8
152460738,9
150462738,10
105462738,11
165402738,12
165042738,13
165742038,14
165742308,15
165742380,16
165740382,17
165704382,18
165074382,19
65174382,20
605174382,21
650174382,22
654170382,23
654107382,24
123456780,0
123450786,1
120453786,2
102453786,3
12453786,4
412053786,5
412753086,6
412753806,7
412753860,8
412750863,9
412705863,10
402715863,11
42715863,12
742015863,13
742105863,14
742150863,15
740152863,16
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123560478,5
120563478,6
102563478,7
12563478,8
512063478,9
512603478,10
512673408,11
512673480,12
512670483,13
510672483,14
501672483,15
571602483,16
571682403,17
571682430,18
571680432,19
570681432,20
507681432,21
57681432,22
657081432,23
657801432,24
123456780,0
123456708,1
123406758,2
123460758,3
123468750,4
123468705,5
123468075,6
123068475,7
23168475,8
203168475,9
263108475,10
263178405,11
263178450,12
263170458,13
260173458,14
206173458,15
276103458,16
276013458,17
276413058,18
276413508,19
276403518,20
276430518,21
276438510,22
276438501,23
276408531,24
123456780,0
123456708,1
123406758,2
103426758,3
130426758,4
136420758,5
136402758,6
136042758,7
36142758,8
306142758,9
360142758,10
362140758,11
362148750,12
362148705,13
362108745,14
362180745,15
360182745,16
306182745,17
386102745,18
386012745,19
386712045,20
386712405,21
386712450,22
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152483706,5
152483760,6
152480763,7
152408763,8
152048763,9
52148763,10
502148763,11
520148763,12
528140763,13
528104763,14
528164703,15
528164730,16
528160734,17
528106734,18
508126734,19
580126734,20
586120734,21
586102734,22
123456780,0
123456708,1
123406758,2
103426758,3
13426758,4
413026758,5
413726058,6
413726508,7
413726580,8
413720586,9
410723586,10
401723586,11
421703586,12
421073586,13
21473586,14
201473586,15
271403586,16
271430586,17
271436580,18
271436508,19
271406538,20
271460538,21
270461538,22
207461538,23
27461538,24
123456780,0
123456708,1
123406758,2
123046758,3
23146758,4
203146758,5
243106758,6
243016758,7
243716058,8
243716508,9
243716580,10
243710586,11
243701586,12
203741586,13
230741586,14
123456780,0
123456708,1
123406758,2
123460758,3
123468750,4
123468705,5
123408765,6
103428765,7
13428765,8
413028765,9
413208765,10
403218765,11
430218765,12
438210765,13
438215760,14
438215706,15
438215076,16
438015276,17
438105276,18
408135276,19
48135276,20
148035276,21
148305276,22
148350276,23
148356270,24
123456780,0
123450786,1
123405786,2
103425786,3
13425786,4
413025786,5
413205786,6
413285706,7
413285076,8
413085276,9
413805276,10
413850276,11
410853276,12
401853276,13
41853276,14
841053276,15
841503276,16
841573206,17
841573026,18
841073526,19
841703526,20
123456780,0
123456708,1
123406758,2
123046758,3
123746058,4
123746508,5
123706548,6
123760548,7
120763548,8
102763548,9
162703548,10
162730548,11
162738540,12
162738504,13
162708534,14
162780534,15
160782534,16
106782534,17
186702534,18
186072534,19
86172534,20
806172534,21
860172534,22
862170534,23
862174530,24
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152043786,5
152743086,6
152743806,7
152703846,8
102753846,9
12753846,10
712053846,11
712503846,12
702513846,13
720513846,14
723510846,15
723516840,16
723516804,17
723506814,18
703526814,19
730526814,20
736520814,21
736502814,22
706532814,23
76532814,24
576032814,25
576832014,26
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123576408,5
123576480,6
123570486,7
120573486,8
102573486,9
172503486,10
172053486,11
72153486,12
702153486,13
752103486,14
752183406,15
752183460,16
123456780,0
123450786,1
123405786,2
123485706,3
123485760,4
123480765,5
123408765,6
123048765,7
23148765,8
203148765,9
243108765,10
243018765,11
243718065,12
243718605,13
243708615,14
203748615,15
230748615,16
238740615,17
238745610,18
238745601,19
238705641,20
238075641,21
38275641,22
308275641,23
380275641,24
123456780,0
123456708,1
123406758,2
123460758,3
120463758,4
102463758,5
12463758,6
412063758,7
412763058,8
412763508,9
412763580,10
412760583,11
412706583,12
412786503,13
412786530,14
412780536,15
410782536,16
401782536,17
41782536,18
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
103526478,5
130526478,6
136520478,7
136502478,8
136572408,9
136572480,10
136570482,11
136507482,12
106537482,13
16537482,14
516037482,15
516307482,16
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152043786,5
152743086,6
152743806,7
152703846,8
152073846,9
52173846,10
502173846,11
520173846,12
523170846,13
523176840,14
523176804,15
523106874,16
523016874,17
523816074,18
523816704,19
523806714,20
523860714,21
520863714,22
123456780,0
123450786,1
123405786,2
123485706,3
123485760,4
123480765,5
123408765,6
103428765,7
13428765,8
413028765,9
413728065,10
413728605,11
413708625,12
413078625,13
13478625,14
103478625,15
173408625,16
173048625,17
173648025,18
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
103526478,5
130526478,6
136520478,7
136528470,8
136528407,9
136528047,10
136028547,11
136208547,12
136280547,13
130286547,14
103286547,15
183206547,16
183246507,17
183246570,18
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123560478,5
120563478,6
102563478,7
12563478,8
512063478,9
512603478,10
512630478,11
512638470,12
512638407,13
512638047,14
512038647,15
512308647,16
512380647,17
510382647,18
501382647,19
581302647,20
581342607,21
581342067,22
123456780,0
123456708,1
123406758,2
103426758,3
130426758,4
136420758,5
136428750,6
136428705,7
136408725,8
136048725,9
136748025,10
136748205,11
136708245,12
136780245,13
136785240,14
136785204,15
136785024,16
136085724,17
36185724,18
306185724,19
386105724,20
386015724,21
86315724,22
806315724,23
860315724,24
865310724,25
865301724,26
865321704,27
865321740,28
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123576408,5
123576480,6
123570486,7
123507486,8
123587406,9
123587046,10
123087546,11
123807546,12
103827546,13
130827546,14
137820546,15
137826540,16
137826504,17
137806524,18
137860524,19
137864520,20
123456780,0
123456708,1
123456078,2
123056478,3
23156478,4
203156478,5
253106478,6
253176408,7
253176480,8
253170486,9
253107486,10
253187406,11
253187046,12
253087146,13
53287146,14
503287146,15
583207146,16
583247106,17
583247160,18
583240167,19
583204167,20
583024167,21
583124067,22
583124607,23
583104627,24
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152043786,5
52143786,6
502143786,7
542103786,8
542013786,9
542713086,10
542713806,11
542703816,12
542073816,13
42573816,14
402573816,15
420573816,16
423570816,17
423576810,18
423576801,19
423506871,20
423560871,21
420563871,22
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
103526478,5
130526478,6
136520478,7
136528470,8
136528407,9
136508427,10
136580427,11
136587420,12
136587402,13
136587042,14
136087542,15
136807542,16
106837542,17
16837542,18
816037542,19
816537042,20
123456780,0
123456708,1
123406758,2
103426758,3
130426758,4
136420758,5
136428750,6
136428705,7
136428075,8
136028475,9
136208475,10
136280475,11
136285470,12
136285407,13
136205487,14
106235487,15
16235487,16
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123576408,5
123576480,6
123570486,7
123507486,8
103527486,9
13527486,10
513027486,11
513427086,12
513427806,13
513407826,14
503417826,15
53417826,16
453017826,17
453107826,18
403157826,19
430157826,20
123456780,0
123456708,1
123406758,2
123046758,3
23146758,4
203146758,5
230146758,6
236140758,7
236104758,8
236014758,9
36214758,10
306214758,11
360214758,12
364210758,13
364201758,14
364251708,15
364251078,16
364051278,17
64351278,18
604351278,19
654301278,20
654371208,21
654371028,22
654071328,23
654701328,24
123456780,0
123456708,1
