col1,col2,col3,ans
123,468,750,4
123,468,705,5
123,468,75,6
123,68,475,7
23,168,475,8
203,168,475,9
263,108,475,10
263,178,405,11
263,178,450,12
263,170,458,13
263,107,458,14
263,17,458,15
263,417,58,16
263,417,508,17
263,417,580,18
263,410,587,19
263,401,587,20
263,41,587,21
63,241,587,22
603,241,587,23
630,241,587,24
631,240,587,25
631,204,587,26
631,24,587,27
31,624,587,28
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
12,453,786,4
412,53,786,5
412,753,86,6
412,753,806,7
412,703,856,8
402,713,856,9
42,713,856,10
742,13,856,11
742,103,856,12
742,153,806,13
742,153,86,14
742,53,186,15
742,503,186,16
742,530,186,17
740,532,186,18
704,532,186,19
734,502,186,20
734,582,106,21
734,582,160,22
734,580,162,23
734,508,162,24
123,456,780,0
123,456,708,1
123,406,758,2
103,426,758,3
130,426,758,4
136,420,758,5
136,402,758,6
136,452,708,7
136,452,780,8
136,450,782,9
130,456,782,10
103,456,782,11
13,456,782,12
413,56,782,13
413,506,782,14
413,560,782,15
413,562,780,16
413,562,708,17
413,502,768,18
403,512,768,19
430,512,768,20
123,456,780,0
123,456,708,1
123,406,758,2
123,46,758,3
123,746,58,4
123,746,508,5
123,706,548,6
103,726,548,7
13,726,548,8
713,26,548,9
713,526,48,10
713,526,408,11
713,506,428,12
713,560,428,13
713,568,420,14
713,568,402,15
713,568,42,16
713,68,542,17
713,608,542,18
703,618,542,19
73,618,542,20
673,18,542,21
673,108,542,22
123,456,780,0
123,450,786,1
123,405,786,2
103,425,786,3
13,425,786,4
413,25,786,5
413,725,86,6
413,725,806,7
413,725,860,8
413,720,865,9
413,702,865,10
403,712,865,11
43,712,865,12
743,12,865,13
743,812,65,14
743,812,605,15
743,802,615,16
743,82,615,17
43,782,615,18
403,782,615,19
483,702,615,20
483,72,615,21
483,672,15,22
483,672,105,23
483,672,150,24
483,670,152,25
480,673,152,26
123,456,780,0
123,456,708,1
123,406,758,2
123,46,758,3
23,146,758,4
203,146,758,5
230,146,758,6
236,140,758,7
236,148,750,8
236,148,705,9
236,148,75,10
236,48,175,11
236,408,175,12
206,438,175,13
260,438,175,14
268,430,175,15
268,435,170,16
268,435,107,17
268,405,137,18
208,465,137,19
280,465,137,20
285,460,137,21
285,467,130,22
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
123,506,478,4
123,576,408,5
123,576,480,6
123,570,486,7
123,507,486,8
103,527,486,9
130,527,486,10
137,520,486,11
137,526,480,12
137,526,408,13
137,506,428,14
137,560,428,15
137,568,420,16
137,568,402,17
137,508,462,18
107,538,462,19
170,538,462,20
178,530,462,21
178,503,462,22
123,456,780,0
123,450,786,1
123,405,786,2
103,425,786,3
130,425,786,4
135,420,786,5
135,426,780,6
135,426,708,7
135,406,728,8
105,436,728,9
15,436,728,10
415,36,728,11
415,736,28,12
415,736,208,13
415,706,238,14
415,760,238,15
410,765,238,16
401,765,238,17
461,705,238,18
461,75,238,19
61,475,238,20
601,475,238,21
671,405,238,22
671,450,238,23
670,451,238,24
123,456,780,0
123,450,786,1
123,405,786,2
123,485,706,3
123,485,76,4
123,85,476,5
123,805,476,6
103,825,476,7
13,825,476,8
813,25,476,9
813,205,476,10
813,250,476,11
813,256,470,12
813,256,407,13
813,256,47,14
813,56,247,15
813,506,247,16
813,560,247,17
813,567,240,18
813,567,204,19
813,507,264,20
813,570,264,21
810,573,264,22
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
152,403,786,4
152,483,706,5
152,483,76,6
152,83,476,7
152,803,476,8
152,830,476,9
152,836,470,10
152,836,407,11
152,836,47,12
152,36,847,13
152,306,847,14
102,356,847,15
12,356,847,16
312,56,847,17
312,856,47,18
312,856,407,19
312,806,457,20
312,860,457,21
310,862,457,22
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
123,506,478,4
123,560,478,5
120,563,478,6
102,563,478,7
162,503,478,8
162,530,478,9
162,538,470,10
162,538,407,11
162,508,437,12
102,568,437,13
120,568,437,14
128,560,437,15
128,567,430,16
128,567,403,17
128,567,43,18
128,67,543,19
28,167,543,20
123,456,780,0
123,450,786,1
123,405,786,2
103,425,786,3
130,425,786,4
135,420,786,5
135,426,780,6
135,426,708,7
135,406,728,8
135,46,728,9
135,746,28,10
135,746,208,11
135,706,248,12
135,76,248,13
35,176,248,14
305,176,248,15
375,106,248,16
375,160,248,17
370,165,248,18
307,165,248,19
37,165,248,20
137,65,248,21
137,605,248,22
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
123,506,478,4
103,526,478,5
13,526,478,6
513,26,478,7
513,426,78,8
513,426,708,9
513,406,728,10
503,416,728,11
530,416,728,12
536,410,728,13
536,418,720,14
536,418,702,15
536,408,712,16
536,480,712,17
530,486,712,18
503,486,712,19
53,486,712,20
453,86,712,21
453,806,712,22
453,860,712,23
453,862,710,24
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
152,403,786,4
152,483,706,5
152,483,760,6
152,480,763,7
152,408,763,8
152,468,703,9
152,468,73,10
152,68,473,11
52,168,473,12
502,168,473,13
562,108,473,14
562,180,473,15
562,183,470,16
562,183,407,17
562,183,47,18
123,456,780,0
123,456,708,1
123,406,758,2
123,460,758,3
123,468,750,4
123,468,705,5
123,468,75,6
123,68,475,7
123,608,475,8
123,680,475,9
123,685,470,10
123,685,407,11
123,605,487,12
103,625,487,13
130,625,487,14
135,620,487,15
135,627,480,16
135,627,408,17
135,627,48,18
135,27,648,19
35,127,648,20
305,127,648,21
325,107,648,22
325,17,648,23
325,617,48,24
123,456,780,0
123,450,786,1
123,405,786,2
123,45,786,3
23,145,786,4
203,145,786,5
243,105,786,6
243,185,706,7
243,185,760,8
243,180,765,9
243,108,765,10
243,18,765,11
243,718,65,12
243,718,605,13
243,718,650,14
243,710,658,15
243,701,658,16
203,741,658,17
230,741,658,18
231,740,658,19
231,748,650,20
231,748,605,21
231,708,645,22
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
123,506,478,4
123,560,478,5
120,563,478,6
102,563,478,7
162,503,478,8
162,573,408,9
162,573,480,10
162,570,483,11
160,572,483,12
106,572,483,13
16,572,483,14
516,72,483,15
516,702,483,16
516,720,483,17
510,726,483,18
501,726,483,19
521,706,483,20
123,456,780,0
123,456,708,1
123,406,758,2
103,426,758,3
13,426,758,4
413,26,758,5
413,726,58,6
413,726,508,7
413,726,580,8
413,720,586,9
413,702,586,10
413,72,586,11
413,572,86,12
413,572,806,13
413,502,876,14
403,512,876,15
43,512,876,16
543,12,876,17
543,812,76,18
543,812,706,19
543,802,716,20
543,820,716,21
540,823,716,22
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
123,506,478,4
123,560,478,5
123,568,470,6
123,568,407,7
123,568,47,8
123,68,547,9
23,168,547,10
203,168,547,11
230,168,547,12
238,160,547,13
238,167,540,14
238,167,504,15
238,107,564,16
238,17,564,17
38,217,564,18
308,217,564,19
380,217,564,20
123,456,780,0
123,456,708,1
123,406,758,2
123,46,758,3
123,746,58,4
123,746,508,5
123,706,548,6
103,726,548,7
13,726,548,8
713,26,548,9
713,526,48,10
713,526,408,11
713,506,428,12
713,560,428,13
713,568,420,14
713,568,402,15
713,508,462,16
703,518,462,17
73,518,462,18
573,18,462,19
573,418,62,20
573,418,602,21
573,408,612,22
573,480,612,23
573,482,610,24
573,482,601,25
573,402,681,26
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
12,453,786,4
412,53,786,5
412,753,86,6
412,753,806,7
412,703,856,8
402,713,856,9
42,713,856,10
742,13,856,11
742,813,56,12
742,813,506,13
742,803,516,14
742,830,516,15
742,836,510,16
742,836,501,17
742,836,51,18
742,36,851,19
742,306,851,20
742,360,851,21
740,362,851,22
704,362,851,23
74,362,851,24
374,62,851,25
374,602,851,26
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
152,403,786,4
152,430,786,5
152,436,780,6
152,436,708,7
152,406,738,8
102,456,738,9
120,456,738,10
126,450,738,11
126,405,738,12
126,45,738,13
126,745,38,14
126,745,308,15
126,705,348,16
106,725,348,17
16,725,348,18
716,25,348,19
716,325,48,20
123,456,780,0
123,456,708,1
123,406,758,2
123,460,758,3
123,468,750,4
123,468,705,5
123,468,75,6
123,68,475,7
123,608,475,8
123,678,405,9
123,678,450,10
123,670,458,11
120,673,458,12
102,673,458,13
12,673,458,14
612,73,458,15
612,703,458,16
602,713,458,17
620,713,458,18
623,710,458,19
623,701,458,20
603,721,458,21
63,721,458,22
123,456,780,0
123,456,708,1
123,406,758,2
123,460,758,3
120,463,758,4
102,463,758,5
162,403,758,6
162,453,708,7
162,453,780,8
162,450,783,9
160,452,783,10
106,452,783,11
156,402,783,12
156,42,783,13
156,742,83,14
156,742,803,15
156,702,843,16
156,72,843,17
56,172,843,18
506,172,843,19
576,102,843,20
576,142,803,21
576,142,830,22
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
152,403,786,4
152,43,786,5
152,743,86,6
152,743,806,7
152,743,860,8
152,740,863,9
152,704,863,10
152,74,863,11
52,174,863,12
502,174,863,13
572,104,863,14
572,14,863,15
572,814,63,16
572,814,603,17
572,814,630,18
572,810,634,19
572,801,634,20
502,871,634,21
520,871,634,22
123,456,780,0
123,450,786,1
123,405,786,2
123,485,706,3
123,485,760,4
123,480,765,5
123,408,765,6
103,428,765,7
13,428,765,8
413,28,765,9
413,728,65,10
413,728,605,11
413,728,650,12
413,720,658,13
413,702,658,14
403,712,658,15
43,712,658,16
743,12,658,17
743,612,58,18
743,612,508,19
743,602,518,20
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
152,403,786,4
152,43,786,5
52,143,786,6
502,143,786,7
542,103,786,8
542,130,786,9
540,132,786,10
504,132,786,11
54,132,786,12
154,32,786,13
154,302,786,14
154,382,706,15
154,382,76,16
154,82,376,17
54,182,376,18
504,182,376,19
584,102,376,20
584,172,306,21
584,172,360,22
584,170,362,23
584,107,362,24
584,17,362,25
584,317,62,26
123,456,780,0
123,456,708,1
123,406,758,2
103,426,758,3
130,426,758,4
136,420,758,5
136,428,750,6
136,428,705,7
136,408,725,8
106,438,725,9
16,438,725,10
416,38,725,11
416,308,725,12
416,380,725,13
410,386,725,14
401,386,725,15
41,386,725,16
341,86,725,17
341,806,725,18
301,846,725,19
310,846,725,20
316,840,725,21
316,845,720,22
316,845,702,23
316,845,72,24
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
12,453,786,4
412,53,786,5
412,503,786,6
412,583,706,7
412,583,760,8
412,580,763,9
410,582,763,10
401,582,763,11
41,582,763,12
541,82,763,13
541,802,763,14
541,862,703,15
541,862,730,16
541,860,732,17
541,806,732,18
123,456,780,0
123,456,708,1
123,406,758,2
123,46,758,3
123,746,58,4
123,746,508,5
123,706,548,6
103,726,548,7
13,726,548,8
713,26,548,9
713,206,548,10
713,260,548,11
713,268,540,12
713,268,504,13
713,268,54,14
713,68,254,15
13,768,254,16
103,768,254,17
163,708,254,18
163,758,204,19
163,758,24,20
163,58,724,21
163,508,724,22
123,456,780,0
123,456,708,1
123,406,758,2
123,460,758,3
120,463,758,4
102,463,758,5
162,403,758,6
162,453,708,7
162,453,78,8
162,53,478,9
62,153,478,10
602,153,478,11
620,153,478,12
623,150,478,13
623,105,478,14
623,175,408,15
623,175,48,16
623,75,148,17
623,705,148,18
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
152,403,786,4
152,43,786,5
52,143,786,6
502,143,786,7
520,143,786,8
523,140,786,9
523,104,786,10
523,14,786,11
523,714,86,12
523,714,806,13
523,704,816,14
503,724,816,15
53,724,816,16
753,24,816,17
753,824,16,18
753,824,106,19
753,804,126,20
753,84,126,21
753,184,26,22
123,456,780,0
123,456,708,1
123,406,758,2
123,460,758,3
123,468,750,4
123,468,705,5
123,468,75,6
123,68,475,7
23,168,475,8
203,168,475,9
263,108,475,10
263,178,405,11
263,178,450,12
263,170,458,13
263,107,458,14
263,17,458,15
63,217,458,16
123,456,780,0
123,456,708,1
123,406,758,2
123,460,758,3
120,463,758,4
102,463,758,5
162,403,758,6
162,43,758,7
162,743,58,8
162,743,508,9
162,743,580,10
162,740,583,11
162,704,583,12
162,74,583,13
62,174,583,14
602,174,583,15
620,174,583,16
624,170,583,17
624,107,583,18
624,187,503,19
624,187,530,20
624,180,537,21
624,108,537,22
624,18,537,23
24,618,537,24
123,456,780,0
123,450,786,1
123,405,786,2
103,425,786,3
13,425,786,4
413,25,786,5
413,205,786,6
413,285,706,7
413,285,76,8
413,85,276,9
413,805,276,10
413,850,276,11
413,856,270,12
413,856,207,13
413,856,27,14
413,56,827,15
413,506,827,16
403,516,827,17
430,516,827,18
436,510,827,19
436,517,820,20
436,517,802,21
436,507,812,22
406,537,812,23
460,537,812,24
467,530,812,25
467,503,812,26
467,53,812,27
467,853,12,28
123,456,780,0
123,450,786,1
123,405,786,2
103,425,786,3
130,425,786,4
135,420,786,5
135,402,786,6
135,42,786,7
135,742,86,8
135,742,806,9
135,742,860,10
135,740,862,11
130,745,862,12
103,745,862,13
143,705,862,14
143,75,862,15
43,175,862,16
403,175,862,17
430,175,862,18
435,170,862,19
435,107,862,20
435,167,802,21
435,167,82,22
435,67,182,23
435,607,182,24
405,637,182,25
450,637,182,26
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
123,506,478,4
123,560,478,5
120,563,478,6
102,563,478,7
162,503,478,8
162,53,478,9
62,153,478,10
602,153,478,11
652,103,478,12
652,173,408,13
652,173,48,14
652,73,148,15
652,703,148,16
652,743,108,17
652,743,180,18
652,740,183,19
652,704,183,20
652,784,103,21
652,784,13,22
652,84,713,23
652,804,713,24
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
12,453,786,4
412,53,786,5
412,753,86,6
412,753,806,7
412,703,856,8
402,713,856,9
420,713,856,10
423,710,856,11
423,701,856,12
423,751,806,13
423,751,860,14
423,750,861,15
423,705,861,16
423,75,861,17
423,875,61,18
423,875,601,19
423,805,671,20
423,850,671,21
420,853,671,22
123,456,780,0
123,456,708,1
123,406,758,2
123,460,758,3
120,463,758,4
102,463,758,5
12,463,758,6
412,63,758,7
412,603,758,8
412,653,708,9
412,653,78,10
412,53,678,11
412,503,678,12
402,513,678,13
42,513,678,14
542,13,678,15
542,613,78,16
542,613,708,17
542,603,718,18
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
123,506,478,4
103,526,478,5
130,526,478,6
136,520,478,7
136,528,470,8
136,528,407,9
136,528,47,10
136,28,547,11
136,208,547,12
106,238,547,13
160,238,547,14
168,230,547,15
168,203,547,16
168,243,507,17
168,243,570,18
168,240,573,19
168,204,573,20
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
123,506,478,4
123,560,478,5
120,563,478,6
102,563,478,7
162,503,478,8
162,573,408,9
162,573,480,10
162,570,483,11
162,507,483,12
162,587,403,13
162,587,43,14
162,87,543,15
62,187,543,16
602,187,543,17
620,187,543,18
627,180,543,19
627,108,543,20
627,18,543,21
27,618,543,22
207,618,543,23
217,608,543,24
123,456,780,0
123,450,786,1
123,405,786,2
103,425,786,3
130,425,786,4
135,420,786,5
135,402,786,6
135,42,786,7
135,742,86,8
135,742,806,9
135,742,860,10
135,740,862,11
135,704,862,12
105,734,862,13
150,734,862,14
154,730,862,15
154,703,862,16
154,73,862,17
54,173,862,18
504,173,862,19
574,103,862,20
574,163,802,21
574,163,820,22
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
23,156,478,4
203,156,478,5
230,156,478,6
236,150,478,7
236,105,478,8
236,175,408,9
236,175,48,10
236,75,148,11
236,705,148,12
236,745,108,13
236,745,180,14
236,740,185,15
230,746,185,16
203,746,185,17
243,706,185,18
123,456,780,0
123,450,786,1
123,405,786,2
123,485,706,3
123,485,760,4
123,480,765,5
120,483,765,6
102,483,765,7
182,403,765,8
182,430,765,9
180,432,765,10
108,432,765,11
18,432,765,12
418,32,765,13
418,302,765,14
408,312,765,15
480,312,765,16
482,310,765,17
482,315,760,18
482,315,706,19
482,315,76,20
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
23,156,478,4
203,156,478,5
230,156,478,6
236,150,478,7
236,105,478,8
236,15,478,9
236,415,78,10
236,415,708,11
236,415,780,12
236,410,785,13
236,401,785,14
236,41,785,15
36,241,785,16
306,241,785,17
346,201,785,18
346,21,785,19
346,721,85,20
346,721,805,21
346,721,850,22
346,720,851,23
346,702,851,24
123,456,780,0
123,450,786,1
123,405,786,2
103,425,786,3
13,425,786,4
413,25,786,5
413,205,786,6
403,215,786,7
430,215,786,8
435,210,786,9
435,201,786,10
405,231,786,11
45,231,786,12
245,31,786,13
245,731,86,14
245,731,806,15
245,701,836,16
205,741,836,17
250,741,836,18
251,740,836,19
251,746,830,20
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
123,506,478,4
103,526,478,5
130,526,478,6
136,520,478,7
136,528,470,8
136,528,407,9
136,508,427,10
106,538,427,11
16,538,427,12
516,38,427,13
516,438,27,14
516,438,207,15
516,408,237,16
506,418,237,17
560,418,237,18
568,410,237,19
568,401,237,20
568,431,207,21
568,431,270,22
568,430,271,23
568,403,271,24
568,43,271,25
68,543,271,26
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
123,506,478,4
123,560,478,5
123,568,470,6
123,568,407,7
123,508,467,8
123,580,467,9
120,583,467,10
102,583,467,11
182,503,467,12
182,530,467,13
182,537,460,14
182,537,406,15
182,537,46,16
182,37,546,17
182,307,546,18
182,370,546,19
180,372,546,20
108,372,546,21
18,372,546,22
123,456,780,0
123,456,708,1
123,406,758,2
123,46,758,3
123,746,58,4
123,746,508,5
123,706,548,6
123,760,548,7
120,763,548,8
102,763,548,9
12,763,548,10
712,63,548,11
712,603,548,12
702,613,548,13
720,613,548,14
723,610,548,15
723,601,548,16
703,621,548,17
73,621,548,18
673,21,548,19
673,521,48,20
673,521,408,21
673,501,428,22
123,456,780,0
123,456,708,1
123,406,758,2
103,426,758,3
130,426,758,4
136,420,758,5
136,428,750,6
136,428,705,7
136,408,725,8
106,438,725,9
160,438,725,10
168,430,725,11
168,435,720,12
168,435,702,13
168,405,732,14
168,45,732,15
168,745,32,16
168,745,302,17
168,705,342,18
108,765,342,19
180,765,342,20
123,456,780,0
123,456,708,1
123,406,758,2
123,46,758,3
23,146,758,4
203,146,758,5
243,106,758,6
243,156,708,7
243,156,78,8
243,56,178,9
43,256,178,10
403,256,178,11
453,206,178,12
453,260,178,13
450,263,178,14
405,263,178,15
465,203,178,16
465,273,108,17
465,273,18,18
465,73,218,19
65,473,218,20
123,456,780,0
123,456,708,1
123,406,758,2
103,426,758,3
130,426,758,4
136,420,758,5
136,428,750,6
136,428,705,7
136,428,75,8
136,28,475,9
36,128,475,10
306,128,475,11
360,128,475,12
368,120,475,13
368,102,475,14
368,172,405,15
368,172,45,16
368,72,145,17
68,372,145,18
608,372,145,19
678,302,145,20
678,342,105,21
678,342,15,22
678,42,315,23
678,402,315,24
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
12,453,786,4
412,53,786,5
412,753,86,6
412,753,806,7
412,703,856,8
412,730,856,9
412,736,850,10
412,736,805,11
412,736,85,12
412,36,785,13
412,306,785,14
412,386,705,15
412,386,750,16
412,380,756,17
410,382,756,18
401,382,756,19
41,382,756,20
123,456,780,0
123,450,786,1
123,405,786,2
123,45,786,3
123,745,86,4
123,745,806,5
123,745,860,6
123,740,865,7
123,704,865,8
123,74,865,9
23,174,865,10
203,174,865,11
230,174,865,12
234,170,865,13
234,107,865,14
234,167,805,15
234,167,85,16
234,67,185,17
234,607,185,18
204,637,185,19
24,637,185,20
624,37,185,21
624,307,185,22
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
152,403,786,4
152,483,706,5
152,483,76,6
152,83,476,7
152,803,476,8
152,873,406,9
152,873,460,10
152,870,463,11
152,807,463,12
102,857,463,13
120,857,463,14
127,850,463,15
127,805,463,16
127,865,403,17
127,865,43,18
127,65,843,19
27,165,843,20
123,456,780,0
123,456,708,1
123,406,758,2
103,426,758,3
13,426,758,4
413,26,758,5
413,206,758,6
413,260,758,7
410,263,758,8
401,263,758,9
461,203,758,10
461,253,708,11
461,253,780,12
461,250,783,13
460,251,783,14
406,251,783,15
456,201,783,16
456,281,703,17
456,281,73,18
456,81,273,19
456,801,273,20
456,810,273,21
450,816,273,22
405,816,273,23
45,816,273,24
123,456,780,0
123,456,708,1
123,406,758,2
103,426,758,3
13,426,758,4
413,26,758,5
413,726,58,6
413,726,508,7
413,726,580,8
413,720,586,9
413,702,586,10
403,712,586,11
430,712,586,12
432,710,586,13
432,701,586,14
432,781,506,15
432,781,56,16
432,81,756,17
32,481,756,18
302,481,756,19
382,401,756,20
382,410,756,21
380,412,756,22
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
123,506,478,4
103,526,478,5
13,526,478,6
513,26,478,7
513,426,78,8
513,426,708,9
513,406,728,10
513,46,728,11
13,546,728,12
103,546,728,13
130,546,728,14
136,540,728,15
136,504,728,16
106,534,728,17
16,534,728,18
516,34,728,19
516,734,28,20
516,734,208,21
516,734,280,22
516,730,284,23
516,703,284,24
516,783,204,25
516,783,240,26
123,456,780,0
123,450,786,1
123,405,786,2
123,45,786,3
23,145,786,4
203,145,786,5
243,105,786,6
243,185,706,7
243,185,760,8
243,180,765,9
240,183,765,10
204,183,765,11
24,183,765,12
124,83,765,13
124,783,65,14
124,783,605,15
124,703,685,16
124,730,685,17
120,734,685,18
102,734,685,19
132,704,685,20
132,74,685,21
32,174,685,22
302,174,685,23
372,104,685,24
372,14,685,25
372,614,85,26
372,614,805,27
372,604,815,28
123,456,780,0
123,450,786,1
123,405,786,2
123,485,706,3
123,485,760,4
123,480,765,5
123,408,765,6
123,48,765,7
123,748,65,8
123,748,605,9
123,748,650,10
123,740,658,11
120,743,658,12
102,743,658,13
142,703,658,14
142,753,608,15
142,753,680,16
123,456,780,0
123,450,786,1
123,405,786,2
103,425,786,3
13,425,786,4
413,25,786,5
413,725,86,6
413,725,806,7
413,705,826,8
403,715,826,9
43,715,826,10
743,15,826,11
